N,TempReal,dcPWM
17386,51.5,47
17387,51.7,47
17388,51.7,47
17389,51.9,47
17390,51.8,47
17391,52.8,47
17392,52.5,47
17393,52.8,47
17394,52.5,47
17395,52.7,47
17396,53.0,47
17397,53.4,47
17398,53.3,47
17399,53.3,47
17400,53.8,47
17401,54.2,47
17402,53.9,47
17403,53.9,47
17404,54.3,47
17405,54.3,47
17406,54.7,47
17407,54.8,47
17408,54.9,47
17409,54.9,47
17410,54.6,47
17411,55.6,47
17412,55.8,47
17413,55.4,47
17414,56.0,47
17415,55.9,47
17416,56.4,47
17417,56.6,47
17418,56.6,47
17419,56.8,47
17420,56.7,47
17421,56.7,47
17422,57.1,47
17423,56.9,47
17424,57.2,47
17425,57.1,47
17426,57.1,47
17427,57.3,47
17428,57.6,47
17429,57.1,47
17430,57.6,47
17431,57.8,47
17432,57.8,47
17433,57.7,47
17434,58.1,47
17435,58.1,47
17436,58.0,47
17437,58.4,47
17438,58.6,47
17439,58.7,47
17440,58.5,47
17441,58.4,47
17442,58.7,47
17443,58.9,47
17444,58.9,47
17445,59.1,47
17446,59.4,47
17447,59.3,47
17448,59.4,47
17449,59.4,47
17450,59.4,47
17451,59.3,47
17452,59.6,47
17453,59.9,47
17454,59.7,47
17455,60.0,47
17456,60.1,47
17457,60.4,47
17458,60.4,47
17459,60.5,47
17460,60.7,47
17461,60.4,47
17462,60.8,47
17463,60.7,47
17464,61.0,47
17465,60.6,47
17466,60.8,47
17467,61.5,47
17468,61.7,47
17469,61.6,47
17470,61.8,47
17471,61.8,47
17472,61.9,47
17473,62.0,47
17474,61.5,47
17475,63.4,47
17476,62.0,47
17477,62.4,47
17478,62.0,47
17479,62.1,47
17480,62.3,47
17481,62.9,17
17482,62.7,17
17483,62.9,17
17484,63.2,17
17485,62.7,17
17486,63.1,17
17487,62.2,17
17488,63.6,17
17489,63.6,17
17490,63.0,17
17491,63.8,17
17492,63.7,17
17493,64.5,17
17494,63.9,17
17495,64.1,17
17496,65.0,17
17497,64.2,17
17498,64.2,17
17499,64.5,17
17500,65.4,17
17501,64.3,17
17502,64.5,17
17503,64.5,17
17504,64.6,17
17505,64.7,17
17506,64.5,17
17507,64.7,17
17508,64.5,17
17509,64.6,17
17510,64.6,17
17511,64.7,17
17512,64.7,17
17513,64.6,17
17514,64.5,17
17515,64.8,17
17516,64.4,17
17517,64.5,17
17518,65.0,17
17519,65.0,17
17520,64.9,17
17521,64.6,17
17522,64.8,17
17523,65.0,17
17524,64.7,17
17525,65.2,17
17526,65.1,17
17527,65.0,17
17528,65.0,17
17529,64.7,17
17530,64.9,17
17531,65.0,17
17532,65.1,17
17533,65.2,17
17534,65.0,17
17535,65.0,17
17536,65.1,17
17537,64.8,17
17538,65.1,17
17539,65.1,17
17540,64.6,17
17541,64.9,17
17542,64.9,17
17543,64.9,17
17544,64.9,17
17545,65.3,17
17546,65.1,17
17547,65.2,17
17548,65.1,17
17549,65.3,17
17550,65.3,17
17551,65.3,17
17552,65.2,17
17553,65.1,17
17554,64.6,17
17555,65.1,17
17556,65.1,17
17557,65.5,17
17558,64.8,17
17559,65.1,17
17560,65.3,17
17561,65.1,17
17562,64.9,17
17563,65.3,17
17564,65.0,17
17565,64.6,17
17566,64.7,17
17567,64.7,17
17568,65.0,17
17569,65.0,17
17570,64.6,17
17571,64.9,17
17572,65.5,17
17573,63.7,17
17574,65.3,17
17575,64.8,17
17576,65.0,17
17577,65.0,17
17578,65.5,17
17579,65.1,17
17580,65.4,17
17581,65.2,17
17582,65.3,17
17583,64.8,17
17584,65.0,17
17585,65.3,17
17586,65.1,17
17587,65.1,17
17588,65.2,17
17589,65.2,17
17590,64.9,17
17591,65.7,17
17592,65.5,17
17593,65.1,17
17594,64.9,47
17595,65.5,47
17596,65.1,47
17597,64.7,47
17598,64.8,47
17599,65.3,47
17600,65.2,47
17601,65.2,47
17602,65.0,47
17603,64.8,47
17604,65.3,47
17605,65.3,47
17606,65.0,47
17607,64.9,47
17608,65.2,47
17609,65.3,47
17610,65.0,47
17611,65.4,47
17612,64.9,47
17613,65.5,47
17614,65.0,47
17615,65.1,47
17616,65.0,47
17617,65.5,47
17618,65.3,47
17619,65.2,47
17620,65.3,47
17621,65.2,47
17622,65.3,47
17623,65.5,47
17624,65.6,47
17625,65.3,47
17626,65.5,47
17627,65.5,47
17628,65.8,47
17629,65.3,47
17630,65.7,47
17631,65.9,47
17632,65.8,47
17633,66.0,47
17634,65.7,47
17635,65.7,47
17636,66.2,47
17637,65.9,47
17638,66.1,47
17639,66.5,47
17640,66.4,47
17641,66.3,47
17642,66.2,47
17643,65.7,47
17644,66.3,47
17645,65.9,47
17646,66.5,47
17647,66.8,47
17648,66.6,47
17649,66.8,47
17650,66.9,47
17651,66.8,47
17652,66.9,47
17653,67.2,47
17654,67.1,47
17655,67.1,47
17656,67.2,47
17657,66.9,47
17658,67.4,47
17659,67.4,47
17660,67.2,47
17661,67.5,47
17662,67.1,47
17663,67.2,47
17664,67.6,47
17665,67.3,47
17666,67.9,47
17667,68.2,47
17668,68.2,47
17669,67.9,47
17670,68.3,47
17671,68.2,47
17672,68.2,47
17673,68.5,47
17674,68.4,47
17675,69.2,47
17676,69.1,47
17677,69.6,47
17678,70.4,47
17679,70.4,47
17680,70.9,47
17681,71.1,47
17682,72.3,47
17683,72.3,47
17684,72.4,47
17685,71.1,47
17686,72.1,47
17687,72.3,47
17688,72.3,47
17689,72.2,47
17690,72.4,47
17691,72.8,47
17692,72.3,47
17693,72.8,47
17694,72.6,47
17695,73.0,47
17696,72.7,47
17697,72.8,47
17698,72.8,47
17699,73.3,47
17700,72.9,47
17701,72.9,47
17702,73.0,47
17703,73.4,47
17704,73.2,47
17705,73.4,47
17706,73.8,17
17707,73.4,17
17708,73.5,17
17709,73.6,17
17710,73.4,17
17711,73.9,17
17712,73.7,17
17713,74.3,17
17714,73.4,17
17715,74.4,17
17716,74.0,17
17717,74.6,17
17718,74.7,17
17719,74.3,17
17720,74.6,17
17721,74.5,17
17722,74.6,17
17723,73.3,17
17724,74.7,17
17725,74.8,17
17726,74.8,17
17727,74.6,17
17728,74.9,17
17729,74.6,17
17730,74.7,17
17731,75.8,17
17732,74.7,17
17733,74.7,17
17734,74.8,17
17735,74.3,17
17736,74.7,17
17737,75.0,17
17738,74.9,17
17739,74.8,17
17740,74.9,17
17741,74.8,17
17742,74.7,17
17743,74.8,17
17744,74.9,17
17745,74.6,17
17746,74.4,17
17747,75.0,17
17748,74.6,17
17749,74.6,17
17750,75.0,17
17751,74.7,17
17752,74.8,17
17753,74.2,17
17754,74.8,17
17755,75.0,17
17756,75.0,17
17757,74.8,17
17758,74.5,17
17759,73.8,17
17760,74.9,17
17761,74.9,17
17762,74.4,17
17763,74.8,17
17764,74.8,17
17765,74.9,17
17766,74.7,17
17767,75.7,17
17768,74.9,17
17769,74.6,17
17770,74.1,17
17771,75.2,17
17772,74.5,17
17773,74.4,17
17774,74.2,17
17775,74.6,17
17776,74.7,17
17777,74.5,17
17778,74.0,17
17779,74.5,17
17780,73.9,17
17781,74.1,17
17782,74.0,17
17783,74.1,17
17784,74.2,17
17785,74.3,17
17786,74.2,17
17787,73.9,17
17788,73.8,17
17789,73.9,17
17790,74.0,17
17791,74.1,17
17792,73.9,17
17793,74.2,17
17794,73.7,17
17795,73.6,17
17796,73.5,17
17797,73.9,17
17798,73.4,17
17799,73.5,17
17800,73.8,17
17801,74.1,17
17802,73.2,17
17803,73.5,17
17804,73.6,17
17805,73.7,17
17806,73.5,17
17807,73.6,17
17808,73.6,17
17809,73.6,17
17810,73.5,17
17811,73.5,17
17812,73.4,17
17813,73.4,17
17814,73.5,17
17815,73.5,17
17816,73.5,17
17817,73.0,17
17818,73.1,17
17819,73.5,17
17820,73.4,17
17821,73.3,17
17822,73.1,17
17823,73.3,17
17824,73.0,17
17825,73.0,17
17826,72.9,17
17827,72.8,17
17828,73.0,17
17829,72.6,17
17830,73.2,17
17831,73.0,17
17832,72.7,17
17833,72.8,17
17834,72.4,17
17835,72.4,17
17836,72.8,17
17837,72.7,17
17838,72.5,17
17839,72.3,17
17840,72.7,17
17841,72.3,17
17842,71.5,17
17843,72.3,17
17844,72.3,17
17845,71.9,17
17846,72.3,17
17847,72.3,17
17848,72.2,17
17849,72.2,17
17850,72.1,17
17851,72.0,17
17852,72.2,17
17853,72.2,17
17854,72.2,17
17855,72.1,17
17856,72.1,17
17857,72.0,17
17858,71.8,17
17859,71.9,17
17860,72.1,17
17861,71.8,17
17862,71.7,17
17863,71.9,17
17864,71.8,17
17865,71.5,17
17866,71.6,17
17867,71.5,17
17868,71.3,17
17869,71.7,17
17870,71.5,17
17871,71.5,17
17872,71.2,17
17873,71.9,17
17874,71.5,17
17875,71.4,17
17876,71.1,17
17877,71.2,17
17878,71.4,17
17879,71.4,17
17880,71.1,17
17881,71.0,17
17882,71.2,17
17883,71.0,17
17884,70.8,17
17885,71.1,17
17886,70.7,17
17887,71.0,17
17888,71.4,17
17889,71.2,17
17890,70.9,17
17891,70.9,17
17892,70.7,17
17893,70.7,17
17894,70.8,17
17895,70.7,17
17896,70.6,17
17897,70.7,17
17898,70.6,17
17899,70.8,17
17900,70.8,17
17901,70.8,17
17902,70.5,17
17903,70.4,17
17904,70.7,17
17905,70.1,17
17906,70.3,17
17907,70.1,17
17908,70.2,17
17909,70.2,17
17910,70.4,17
17911,70.0,17
17912,70.4,17
17913,70.2,17
17914,70.4,17
17915,70.4,17
17916,69.8,17
17917,70.6,17
17918,69.5,17
17919,70.6,17
17920,70.5,17
17921,70.0,17
17922,70.4,17
17923,70.4,17
17924,70.5,17
17925,69.2,17
17926,70.0,17
17927,70.0,17
17928,70.7,17
17929,70.4,17
17930,70.1,17
17931,71.4,17
17932,70.5,47
17933,70.3,47
17934,70.7,47
17935,70.7,47
17936,70.9,47
17937,70.8,47
17938,70.7,47
17939,71.0,47
17940,71.7,47
17941,71.7,47
17942,72.0,47
17943,71.9,47
17944,72.8,47
17945,73.7,47
17946,74.5,47
17947,74.9,47
17948,75.4,47
17949,76.2,47
17950,76.4,47
17951,76.9,47
17952,77.0,47
17953,77.3,47
17954,76.6,47
17955,77.5,47
17956,77.8,47
17957,78.0,47
17958,78.3,47
17959,78.5,47
17960,78.7,47
17961,78.8,47
17962,78.8,47
17963,79.0,47
17964,78.9,47
17965,79.3,47
17966,79.2,47
17967,79.4,47
17968,79.7,47
17969,80.1,47
17970,79.8,47
17971,79.9,47
17972,80.0,47
17973,79.9,47
17974,80.0,47
17975,80.2,47
17976,80.4,47
17977,81.1,47
17978,81.0,47
17979,80.9,47
17980,81.4,47
17981,81.1,47
17982,81.3,47
17983,81.4,47
17984,81.6,47
17985,81.7,47
17986,81.7,47
17987,82.1,47
17988,82.4,47
17989,82.8,47
17990,82.4,47
17991,82.4,47
17992,82.8,47
17993,83.0,47
17994,82.9,47
17995,82.9,47
17996,83.0,47
17997,83.9,47
17998,84.0,47
17999,84.0,47
18000,82.8,47
18001,83.6,47
18002,84.3,47
18003,84.6,47
18004,84.4,47
18005,84.8,47
18006,85.0,47
18007,85.1,47
18008,84.7,47
18009,84.9,47
18010,85.6,47
18011,85.6,47
18012,85.8,47
18013,86.3,47
18014,86.4,47
18015,86.1,47
18016,86.5,47
18017,87.5,47
18018,86.7,47
18019,86.6,47
18020,86.9,47
18021,86.9,47
18022,87.8,47
18023,87.0,47
18024,87.5,47
18025,87.6,47
18026,87.8,47
18027,87.6,47
18028,87.7,47
18029,87.7,47
18030,87.8,47
18031,88.2,47
18032,88.2,47
18033,88.5,47
18034,88.6,47
18035,88.5,47
18036,88.9,47
18037,88.7,47
18038,89.2,47
18039,88.9,47
18040,89.3,47
18041,89.4,47
18042,89.8,47
18043,89.4,47
18044,90.1,47
18045,90.0,17
18046,90.2,17
18047,90.4,17
18048,90.5,17
18049,90.4,17
18050,90.8,17
18051,90.7,17
18052,91.0,17
18053,91.1,17
18054,91.0,17
18055,91.4,17
18056,91.5,17
18057,91.8,17
18058,91.5,17
18059,91.7,17
18060,92.0,17
18061,92.3,17
18062,91.8,17
18063,92.2,17
18064,91.8,17
18065,91.5,17
18066,92.2,17
18067,92.3,17
18068,92.1,17
18069,92.3,17
18070,92.1,17
18071,92.1,17
18072,92.1,17
18073,92.4,17
18074,92.4,17
18075,92.1,17
18076,92.8,17
18077,92.5,17
18078,92.6,17
18079,92.7,17
18080,92.3,17
18081,92.5,17
18082,92.4,17
18083,92.2,17
18084,92.3,17
18085,92.8,17
18086,92.6,17
18087,92.1,17
18088,92.5,17
18089,92.5,17
18090,92.2,17
18091,92.5,17
18092,92.0,17
18093,91.6,17
18094,92.2,17
18095,91.9,17
18096,91.7,17
18097,91.9,17
18098,91.8,17
18099,92.0,17
18100,91.9,17
18101,91.8,17
18102,91.4,17
18103,92.0,17
18104,91.2,17
18105,91.6,17
18106,91.6,17
18107,91.5,17
18108,91.7,17
18109,91.4,17
18110,91.8,17
18111,91.6,17
18112,91.3,17
18113,91.2,17
18114,91.5,17
18115,91.3,17
18116,91.6,17
18117,91.5,17
18118,91.6,17
18119,91.1,17
18120,91.2,17
18121,90.9,17
18122,91.2,17
18123,90.1,17
18124,90.8,17
18125,90.8,17
18126,92.4,17
18127,90.5,17
18128,90.7,17
18129,90.3,17
18130,88.6,17
18131,90.6,17
18132,90.7,17
18133,89.8,17
18134,90.3,17
18135,90.5,17
18136,90.4,17
18137,90.2,17
18138,90.5,17
18139,90.1,17
18140,90.0,17
18141,90.2,17
18142,90.2,17
18143,90.0,17
18144,90.2,17
18145,90.1,17
18146,90.1,17
18147,89.7,17
18148,89.7,17
18149,89.6,17
18150,89.7,17
18151,90.2,17
18152,89.8,17
18153,89.5,17
18154,90.6,17
18155,89.7,17
18156,89.4,17
18157,89.4,17
18158,89.2,47
18159,89.2,47
18160,89.3,47
18161,89.1,47
18162,89.2,47
18163,88.8,47
18164,88.9,47
18165,89.2,47
18166,89.2,47
18167,88.9,47
18168,88.7,47
18169,87.8,47
18170,88.7,47
18171,88.8,47
18172,89.0,47
18173,88.9,47
18174,88.7,47
18175,88.7,47
18176,89.1,47
18177,88.7,47
18178,88.9,47
18179,89.2,47
18180,89.0,47
18181,89.0,47
18182,89.1,47
18183,89.1,47
18184,89.2,47
18185,88.8,47
18186,89.5,47
18187,89.7,47
18188,90.6,47
18189,88.9,47
18190,89.2,47
18191,89.1,47
18192,89.1,47
18193,89.3,47
18194,89.6,47
18195,89.6,47
18196,89.8,47
18197,89.3,47
18198,90.0,47
18199,89.7,47
18200,90.0,47
18201,90.4,47
18202,90.6,47
18203,90.7,47
18204,91.3,47
18205,90.9,47
18206,91.3,47
18207,91.2,47
18208,91.2,47
18209,91.3,47
18210,91.8,47
18211,91.7,47
18212,92.0,47
18213,92.3,47
18214,92.0,47
18215,92.5,47
18216,92.5,47
18217,92.7,47
18218,92.8,47
18219,92.8,47
18220,93.1,47
18221,93.0,47
18222,93.2,47
18223,93.7,47
18224,93.7,47
18225,94.1,47
18226,91.5,47
18227,94.1,47
18228,94.8,47
18229,94.7,47
18230,95.0,47
18231,94.8,47
18232,95.3,47
18233,94.0,47
18234,95.4,47
18235,95.3,47
18236,95.8,47
18237,96.3,47
18238,95.6,47
18239,96.5,47
18240,96.9,47
18241,96.5,47
18242,96.5,47
18243,96.7,47
18244,96.6,47
18245,96.7,47
18246,96.9,47
18247,97.1,47
18248,96.6,47
18249,97.2,47
18250,96.5,47
18251,97.5,47
18252,97.8,47
18253,96.8,47
18254,97.6,47
18255,97.7,47
18256,97.3,47
18257,97.9,47
18258,97.9,47
18259,98.0,47
18260,98.1,47
18261,98.0,47
18262,98.1,47
18263,98.7,47
18264,98.9,47
18265,98.3,47
18266,98.9,47
18267,96.8,47
18268,99.5,47
18269,98.3,47
18270,99.3,47
18271,99.9,47
18272,98.6,47
18273,99.7,47
18274,100.1,47
18275,100.4,47
18276,100.2,47
18277,100.1,47
18278,100.4,47
18279,100.5,47
18280,100.7,47
18281,99.8,47
18282,100.4,47
18283,100.5,47
18284,100.3,47
18285,100.9,47
18286,100.0,47
18287,101.2,47
18288,101.2,47
18289,101.3,47
18290,102.0,47
18291,101.8,47
18292,101.7,47
18293,101.8,47
18294,102.1,47
18295,102.5,47
18296,102.0,47
18297,102.1,47
18298,102.1,47
18299,102.3,47
18300,102.5,47
18301,102.6,47
18302,101.5,47
18303,102.4,47
18304,102.9,47
18305,102.8,47
18306,102.3,47
18307,102.7,47
18308,102.3,47
18309,102.6,47
18310,102.8,47
18311,102.4,47
18312,102.7,47
18313,102.5,47
18314,102.4,47
18315,102.6,47
18316,102.4,47
18317,102.6,47
18318,102.5,47
18319,102.3,47
18320,102.8,47
18321,102.6,47
18322,102.4,47
18323,102.2,47
18324,102.0,47
18325,102.3,47
18326,101.8,47
18327,101.6,47
18328,102.1,47
18329,102.4,47
18330,102.0,47
18331,101.9,47
18332,100.9,47
18333,100.4,47
18334,99.6,47
18335,99.3,47
18336,98.4,47
18337,97.7,47
18338,98.1,47
18339,96.7,47
18340,96.3,47
18341,96.1,47
18342,95.4,47
18343,95.0,47
18344,94.4,47
18345,94.5,47
18346,94.0,47
18347,93.7,47
18348,93.4,47
18349,92.8,47
18350,91.7,47
18351,92.9,47
18352,92.8,47
18353,89.9,47
18354,89.5,47
18355,89.3,47
18356,89.6,47
18357,88.8,47
18358,88.2,47
18359,88.0,47
18360,88.0,47
18361,87.4,47
18362,86.8,47
18363,86.2,47
18364,85.6,47
18365,85.0,47
18366,84.6,47
18367,84.4,47
18368,83.8,47
18369,83.7,47
18370,82.9,47
18371,82.6,47
18372,82.5,47
18373,81.7,47
18374,81.4,47
18375,81.4,47
18376,80.8,47
18377,80.4,47
18378,79.9,47
18379,79.8,47
18380,79.2,47
18381,79.2,47
18382,78.7,47
18383,78.1,47
18384,77.9,47
18385,77.1,47
18386,77.0,47
18387,76.6,47
18388,76.4,47
18389,75.9,47
18390,75.7,47
18391,75.5,47
18392,74.8,47
18393,74.5,47
18394,74.0,47
18395,73.4,47
18396,73.2,47
18397,72.1,47
18398,71.8,47
18399,70.9,47
18400,68.3,47
18401,66.9,47
18402,65.5,47
18403,64.3,47
18404,64.0,47
18405,63.4,47
18406,63.4,47
18407,63.0,47
18408,63.2,47
18409,63.2,47
18410,63.0,47
18411,62.6,47
18412,63.0,47
18413,62.1,47
18414,62.8,47
18415,62.6,47
18416,62.5,47
18417,63.0,47
18418,62.8,47
18419,63.0,47
18420,62.7,47
18421,62.6,47
18422,65.1,47
18423,62.9,47
18424,62.9,47
18425,62.3,47
18426,62.7,47
18427,62.8,47
18428,62.7,47
18429,62.7,47
18430,62.7,47
18431,62.7,47
18432,62.6,47
18433,62.8,47
18434,62.7,47
18435,62.7,47
18436,62.5,47
18437,62.4,47
18438,62.7,47
18439,62.6,47
18440,62.8,47
18441,62.9,47
18442,62.7,47
18443,63.0,47
18444,62.9,47
18445,62.5,47
18446,62.7,47
18447,62.6,47
18448,62.5,47
18449,62.6,47
18450,62.5,47
18451,61.8,47
18452,62.3,47
18453,62.0,47
18454,62.3,47
18455,63.0,47
18456,62.3,47
18457,62.8,47
18458,62.9,47
18459,62.3,47
18460,62.5,47
18461,62.8,47
18462,62.6,47
18463,62.8,47
18464,62.8,47
18465,62.6,47
18466,62.7,47
18467,62.6,47
18468,63.0,47
18469,62.9,47
18470,62.3,47
18471,62.6,47
18472,61.7,47
18473,62.7,47
18474,62.1,47
18475,62.1,47
18476,62.5,47
18477,62.4,47
18478,62.5,47
18479,62.6,47
18480,61.0,47
18481,62.0,47
18482,62.3,47
18483,62.3,47
18484,62.8,47
18485,62.6,47
18486,62.5,47
18487,62.8,47
18488,62.9,47
18489,62.4,47
18490,62.6,47
18491,62.5,47
18492,62.5,47
18493,62.2,47
18494,62.8,47
18495,63.0,47
18496,62.4,47
18497,62.7,47
18498,62.8,47
18499,62.5,47
18500,62.8,47
18501,62.5,47
18502,62.2,47
18503,62.5,47
18504,62.3,47
18505,62.5,47
18506,62.5,47
18507,62.8,47
18508,62.4,47
18509,62.4,47
18510,62.5,47
18511,62.6,47
18512,62.1,47
18513,62.5,47
18514,62.5,47
18515,62.1,47
18516,62.2,47
18517,61.9,47
18518,62.1,47
18519,62.2,47
18520,62.6,47
18521,62.7,47
18522,62.6,47
18523,62.1,47
18524,62.9,47
18525,62.8,47
18526,61.2,47
18527,62.1,47
18528,62.3,47
18529,62.0,47
18530,62.4,47
18531,62.1,47
18532,62.2,47
18533,62.1,47
18534,62.2,47
18535,62.6,47
18536,62.5,47
18537,62.4,47
18538,62.0,47
18539,62.4,47
18540,62.3,47
18541,62.5,47
18542,63.1,47
18543,62.8,47
18544,62.1,47
18545,61.7,47
18546,62.2,47
18547,62.1,47
18548,62.9,47
18549,62.3,47
18550,62.1,47
18551,62.5,47
18552,62.4,47
18553,62.4,47
18554,61.9,47
18555,61.1,47
18556,61.9,47
18557,62.1,47
18558,62.8,47
18559,62.0,47
18560,61.9,47
18561,62.0,47
18562,62.1,47
18563,62.2,47
18564,61.3,47
18565,62.4,47
18566,62.2,47
18567,62.3,47
18568,62.5,47
18569,62.3,47
18570,62.1,47
18571,62.5,47
18572,62.1,47
18573,62.4,47
18574,62.5,47
18575,62.3,47
18576,62.3,47
18577,62.3,47
18578,62.3,47
18579,62.5,47
18580,62.1,47
18581,62.1,47
18582,62.4,47
18583,62.4,47
18584,62.0,47
18585,62.1,47
18586,62.0,47
18587,62.2,47
18588,62.2,47
18589,62.5,47
18590,62.3,47
18591,61.5,47
18592,62.2,47
18593,62.4,47
18594,62.1,47
18595,62.2,47
18596,62.5,47
18597,62.2,47
18598,62.1,47
18599,62.6,47
18600,62.0,47
18601,62.4,47
18602,62.5,47
18603,62.3,47
18604,62.1,47
18605,62.1,47
18606,62.2,47
18607,62.6,47
18608,62.3,17
18609,62.2,17
18610,62.3,17
18611,62.3,17
18612,62.2,17
18613,62.3,17
18614,62.2,17
18615,62.5,17
18616,63.2,17
18617,62.3,17
18618,61.9,17
18619,62.3,17
18620,62.0,17
18621,61.9,17
18622,61.6,17
18623,62.4,17
18624,61.9,17
18625,61.5,17
18626,61.1,17
18627,61.6,17
18628,61.7,17
18629,61.2,17
18630,61.4,17
18631,61.4,17
18632,60.1,17
18633,61.2,17
18634,61.0,17
18635,61.3,17
18636,60.7,17
18637,60.6,17
18638,61.0,17
18639,60.7,17
18640,60.6,17
18641,61.0,17
18642,60.3,17
18643,60.0,17
18644,60.5,17
18645,60.0,17
18646,59.5,17
18647,59.2,17
18648,59.2,17
18649,59.2,17
18650,59.0,17
18651,58.6,17
18652,57.7,17
18653,58.8,17
18654,59.4,17
18655,58.5,17
18656,58.2,17
18657,58.1,17
18658,57.8,17
18659,57.7,17
18660,57.7,17
18661,57.3,17
18662,57.7,17
18663,57.0,17
18664,57.0,17
18665,57.0,17
18666,56.9,17
18667,56.9,17
18668,56.9,17
18669,56.4,17
18670,56.4,17
18671,56.7,17
18672,56.5,17
18673,56.3,17
18674,55.9,17
18675,55.6,17
18676,55.7,17
18677,55.2,17
18678,55.0,17
18679,55.0,17
18680,54.5,17
18681,54.6,17
18682,54.6,17
18683,54.2,17
18684,54.2,17
18685,54.3,17
18686,54.0,17
18687,54.0,17
18688,54.0,17
18689,53.8,17
18690,53.5,17
18691,53.4,17
18692,53.4,17
18693,52.5,17
18694,53.3,17
18695,52.6,17
18696,52.6,17
18697,52.0,17
18698,52.0,17
18699,52.0,17
18700,52.2,17
18701,51.5,17
18702,51.4,17
18703,51.8,17
18704,51.5,17
18705,51.2,17
18706,51.3,17
18707,51.1,17
18708,50.9,17
18709,51.2,17
18710,50.9,17
18711,50.6,17
18712,50.6,17
18713,50.0,17
18714,50.1,17
18715,50.5,17
18716,49.8,17
18717,49.9,17
18718,49.6,17
18719,49.1,17
18720,49.1,17
18721,48.8,47
18722,49.3,47
18723,48.6,47
18724,48.6,47
18725,48.9,47
18726,48.5,47
18727,48.6,47
18728,48.7,47
18729,48.3,47
18730,48.7,47
18731,48.5,47
18732,48.4,47
18733,48.4,47
18734,48.4,47
18735,48.3,47
18736,47.9,47
18737,48.0,47
18738,47.8,47
18739,48.1,47
18740,48.0,47
18741,48.2,47
18742,47.9,47
18743,47.4,47
18744,48.2,47
18745,47.9,47
18746,47.8,47
18747,47.9,47
18748,48.0,47
18749,48.4,47
18750,47.9,47
18751,47.9,47
18752,47.8,47
18753,47.9,47
18754,48.0,47
18755,48.5,47
18756,48.6,47
18757,48.0,47
18758,47.8,47
18759,48.0,47
18760,48.0,47
18761,48.1,47
18762,48.1,47
18763,48.4,47
18764,48.4,47
18765,48.4,47
18766,48.6,47
18767,48.8,47
18768,48.3,47
18769,48.5,47
18770,48.6,47
18771,48.8,47
18772,48.4,47
18773,48.6,47
18774,48.8,47
18775,48.9,47
18776,48.5,47
18777,48.8,47
18778,47.8,47
18779,49.3,47
18780,48.8,47
18781,48.8,47
18782,48.4,47
18783,48.9,47
18784,49.1,47
18785,49.0,47
18786,49.1,47
18787,48.9,47
18788,48.8,47
18789,48.9,47
18790,49.4,47
18791,49.0,47
18792,49.1,47
18793,49.0,47
18794,49.4,47
18795,49.4,47
18796,49.5,47
18797,49.8,47
18798,49.7,47
18799,49.6,47
18800,49.6,47
18801,50.0,47
18802,49.9,47
18803,50.1,47
18804,50.0,47
18805,50.2,47
18806,50.1,47
18807,50.1,47
18808,50.3,47
18809,50.2,47
18810,50.4,47
18811,49.9,47
18812,51.7,47
18813,49.9,47
18814,50.2,47
18815,50.7,47
18816,50.2,47
18817,51.0,47
18818,52.3,47
18819,50.9,47
18820,50.6,47
18821,50.8,47
18822,51.1,47
18823,51.2,47
18824,51.5,47
18825,50.8,47
18826,51.1,47
18827,51.3,47
18828,50.5,47
18829,51.4,47
18830,51.4,47
18831,51.2,47
18832,51.5,47
18833,51.4,47
18834,51.5,47
18835,51.7,47
18836,52.1,47
18837,51.7,47
18838,51.9,47
18839,52.3,47
18840,51.9,47
18841,52.0,47
18842,53.1,47
18843,52.3,47
18844,51.8,47
18845,51.7,47
18846,52.4,47
18847,52.5,47
18848,52.1,47
18849,52.5,47
18850,52.6,47
18851,52.1,47
18852,52.4,47
18853,52.7,47
18854,52.7,47
18855,52.7,47
18856,52.7,47
18857,53.4,47
18858,52.8,47
18859,52.8,47
18860,53.0,47
18861,52.9,47
18862,52.5,47
18863,52.9,47
18864,53.1,47
18865,52.8,47
18866,53.2,47
18867,53.4,47
18868,53.6,47
18869,53.1,47
18870,53.3,47
18871,53.5,47
18872,53.6,47
18873,53.3,47
18874,53.7,47
18875,53.5,47
18876,53.7,47
18877,53.9,47
18878,53.8,47
18879,53.9,47
18880,53.8,47
18881,53.7,47
18882,53.7,47
18883,53.8,47
18884,53.7,47
18885,54.1,47
18886,54.0,47
18887,54.0,47
18888,54.2,47
18889,52.8,47
18890,53.8,47
18891,54.1,47
18892,54.2,47
18893,54.1,47
18894,54.2,47
18895,54.1,47
18896,54.5,47
18897,53.9,47
18898,54.3,47
18899,54.3,47
18900,54.4,47
18901,54.3,47
18902,54.4,47
18903,54.5,47
18904,54.4,47
18905,54.3,47
18906,54.5,47
18907,54.5,47
18908,54.6,47
18909,54.1,47
18910,54.2,47
18911,54.8,47
18912,54.7,47
18913,55.1,47
18914,54.8,47
18915,55.5,47
18916,55.0,47
18917,55.3,47
18918,55.5,47
18919,55.0,47
18920,55.4,47
18921,54.9,47
18922,55.4,47
18923,55.5,47
18924,55.4,47
18925,55.3,47
18926,55.5,47
18927,55.8,47
18928,55.1,47
18929,55.6,47
18930,54.7,47
18931,55.6,47
18932,55.8,47
18933,55.4,47
18934,56.0,47
18935,55.9,47
18936,56.2,47
18937,55.7,47
18938,55.9,47
18939,55.7,47
