523;65.00;30;0.00;-5.37;0;65.00;294;
524;64.70;31;0.30;-4.40;0;65.00;294;
525;65.00;30;0.00;-5.27;0;65.00;295;
526;64.70;31;0.30;-4.30;0;65.00;293;
527;65.00;30;0.00;-5.17;0;65.00;296;
528;64.70;31;0.30;-4.19;0;65.00;295;
529;65.10;30;-0.10;-5.39;0;65.00;295;
530;65.00;30;0.00;-5.10;0;65.00;295;
531;65.00;30;0.00;-5.10;0;65.00;295;
532;65.00;30;0.00;-5.10;0;65.00;294;
533;65.00;30;0.00;-5.10;0;65.00;295;
534;64.70;31;0.30;-4.12;0;65.00;293;
535;65.10;30;-0.10;-5.32;0;65.00;295;
536;64.90;31;0.10;-4.70;0;65.00;294;
537;65.10;30;-0.10;-5.32;0;65.00;271;
538;65.00;30;0.00;-5.03;0;65.00;295;
539;65.10;30;-0.10;-5.35;0;65.00;295;
540;65.10;30;-0.10;-5.39;0;65.00;295;
541;65.10;30;-0.10;-5.42;0;65.00;294;
542;65.10;30;-0.10;-5.46;0;65.00;295;
543;65.30;29;-0.30;-6.14;0;65.00;295;
544;65.10;30;-0.10;-5.60;0;65.00;293;
545;65.30;29;-0.30;-6.28;0;65.00;295;
546;65.30;29;-0.30;-6.38;0;65.00;295;
547;64.70;31;0.30;-4.54;0;65.00;295;
548;65.10;30;-0.10;-5.73;0;65.00;295;
549;65.20;29;-0.20;-6.09;0;65.00;295;
550;65.00;30;0.00;-5.51;0;65.00;294;
551;65.20;29;-0.20;-6.16;0;65.00;295;
552;65.00;30;0.00;-5.58;0;65.00;294;
553;65.10;30;-0.10;-5.91;0;65.00;295;
554;65.30;29;-0.30;-6.59;0;65.00;295;
555;65.20;29;-0.20;-6.37;0;65.00;294;
556;65.10;29;-0.10;-6.11;0;65.00;294;
557;65.10;29;-0.10;-6.15;0;65.00;295;
558;65.20;29;-0.20;-6.51;0;65.00;294;
559;65.00;30;0.00;-5.93;0;65.00;295;
560;64.90;30;0.10;-5.60;0;65.00;293;
561;65.10;29;-0.10;-6.22;0;65.00;295;
562;65.00;30;0.00;-5.93;0;65.00;295;
563;65.10;29;-0.10;-6.25;0;65.00;295;
564;65.10;29;-0.10;-6.28;0;65.00;293;
565;65.10;29;-0.10;-6.32;0;65.00;295;
566;65.10;29;-0.10;-6.35;0;65.00;294;
567;65.20;29;-0.20;-6.71;0;65.00;294;
568;65.00;29;0.00;-6.13;0;65.00;295;
569;64.90;30;0.10;-5.81;0;65.00;295;
570;65.10;29;-0.10;-6.42;0;65.00;295;
571;64.70;30;0.30;-5.16;0;65.00;295;
572;64.70;30;0.30;-5.05;0;65.00;295;
573;64.70;31;0.30;-4.95;0;65.00;295;
574;65.00;30;0.00;-5.82;0;65.00;295;
575;65.10;29;-0.10;-6.15;0;65.00;295;
576;64.80;30;0.20;-5.21;0;65.00;294;
577;65.00;30;0.00;-5.79;0;65.00;295;
578;65.10;29;-0.10;-6.11;0;65.00;294;
579;64.90;30;0.10;-5.50;0;65.00;294;
580;64.90;30;0.10;-5.46;0;65.00;294;
581;65.10;29;-0.10;-6.08;0;65.00;295;
582;64.90;30;0.10;-5.46;0;65.00;295;
583;64.90;30;0.10;-5.43;0;65.00;295;
584;64.70;31;0.30;-4.74;0;65.00;295;
585;65.00;30;0.00;-5.62;0;65.00;295;
586;64.70;31;0.30;-4.64;0;65.00;293;
