Time,mVResist,mVAmb,deltaTFinal,dc PWM
13485,745,272,47.3,21
13486,747,273,47.4,21
13487,746,274,47.2,21
13488,743,273,47.0,21
13489,741,270,47.1,21
13490,741,272,46.9,21
13491,737,273,46.4,21
13492,736,275,46.1,21
13493,734,272,46.2,21
13494,731,273,45.8,21
13495,727,271,45.6,21
13496,722,273,44.9,21
13497,722,271,45.1,21
13498,714,273,44.1,21
13499,713,275,43.8,21
13500,710,274,43.6,21
13501,707,272,43.5,21
13502,700,275,42.5,21
13503,699,275,42.4,21
13504,697,275,42.2,21
13505,692,270,42.2,21
13506,686,275,41.1,21
13507,684,274,41.0,21
13508,681,276,40.5,21
13509,679,273,40.6,21
13510,674,274,40.0,21
13511,669,274,39.5,21
13512,667,272,39.5,21
13513,661,271,39.0,51
13514,660,273,38.7,51
13515,658,272,38.6,51
13516,657,273,38.4,51
13517,658,273,38.5,51
13518,659,272,38.7,51
13519,656,270,38.6,51
13520,658,274,38.4,51
13521,659,273,38.6,51
13522,660,277,38.3,51
13523,660,273,38.7,51
13524,667,275,39.2,51
13525,667,276,39.1,51
13526,672,273,39.9,51
13527,673,273,40.0,51
13528,673,274,39.9,51
13529,677,276,40.1,51
13530,680,273,40.7,51
13531,683,272,41.1,51
13532,677,273,40.4,51
13533,685,273,41.2,51
13534,687,273,41.4,51
13535,691,272,41.9,51
13536,694,275,41.9,51
13537,696,274,42.2,51
13538,699,271,42.8,51
13539,701,270,43.1,51
13540,702,273,42.9,51
13541,708,275,43.3,51
13542,708,270,43.8,51
13543,710,273,43.7,51
13544,712,272,44.0,51
13545,713,273,44.0,51
13546,718,276,44.2,51
13547,719,273,44.6,51
13548,723,275,44.8,51
13549,723,274,44.9,51
13550,725,274,45.1,51
13551,724,273,45.1,51
13552,728,276,45.2,51
13553,728,272,45.6,51
13554,734,273,46.1,51
13555,734,271,46.3,51
13556,736,273,46.3,51
13557,736,271,46.5,51
13558,731,271,46.0,51
13559,739,273,46.6,51
13560,739,272,46.7,51
13561,742,270,47.2,51
13562,744,272,47.2,51
13563,743,279,46.4,51
13564,744,274,47.0,51
13565,746,273,47.3,51
13566,748,270,47.8,51
13567,748,273,47.5,51
13568,749,271,47.8,51
13569,751,273,47.8,21
13570,752,272,48.0,21
13571,749,271,47.8,21
13572,750,273,47.7,21
13573,749,272,47.7,21
13574,746,271,47.5,21
13575,748,272,47.6,21
13576,740,274,46.6,21
13577,737,273,46.4,21
13578,736,272,46.4,21
13579,732,273,45.9,21
13580,730,270,46.0,21
13581,725,274,45.1,21
13582,721,273,44.8,21
13583,712,273,43.9,21
13584,710,270,44.0,21
13585,709,272,43.7,21
13586,702,276,42.6,21
13587,698,275,42.3,21
13588,697,274,42.3,21
13589,695,271,42.4,21
13590,686,271,41.5,21
13591,685,273,41.2,21
13592,683,274,40.9,21
13593,679,274,40.5,21
13594,673,273,40.0,21
13595,670,272,39.8,21
13596,669,275,39.4,21
13597,663,274,38.9,21
13598,661,273,38.8,21
13599,658,274,38.4,21
13600,656,277,37.9,21
13601,653,282,37.1,21
13602,650,274,37.6,21
13603,648,274,37.4,21
13604,643,271,37.2,21
13605,638,271,36.7,21
13606,637,274,36.3,21
13607,634,274,36.0,21
13608,634,274,36.0,21
13609,632,275,35.7,21
13610,627,277,35.0,21
13611,628,273,35.5,21
13612,623,275,34.8,21
13613,622,275,34.7,21
13614,619,269,35.0,21
13615,618,272,34.6,21
13616,617,273,34.4,21
13617,614,274,34.0,21
13618,614,273,34.1,21
13619,607,273,33.4,21
13620,606,273,33.3,21
13621,608,270,33.8,21
13622,606,272,33.4,21
13623,606,273,33.3,21
13624,604,272,33.2,21
13625,598,272,32.6,51
13626,601,276,32.5,51
13627,601,274,32.7,51
13628,604,274,33.0,51
13629,604,275,32.9,51
13630,606,273,33.3,51
13631,606,274,33.2,51
13632,607,271,33.6,51
13633,609,274,33.5,51
13634,615,275,34.0,51
13635,618,269,34.9,51
13636,621,273,34.8,51
13637,627,271,35.6,51
13638,631,273,35.8,51
13639,632,274,35.8,51
13640,632,273,35.9,51
13641,639,271,36.8,51
13642,645,269,37.6,51
13643,646,274,37.2,51
13644,649,274,37.5,51
13645,654,274,38.0,51
13646,656,274,38.2,51
13647,661,273,38.8,51
13648,662,273,38.9,51
13649,670,262,40.8,51
13650,669,274,39.5,51
13651,676,274,40.2,51
13652,677,271,40.6,51
13653,682,274,40.8,21
13654,684,275,40.9,21
13655,686,274,41.2,21
13656,688,267,42.1,21
13657,685,274,41.1,21
13658,683,272,41.1,21
13659,684,274,41.0,21
13660,684,273,41.1,21
13661,684,274,41.0,21
13662,681,273,40.8,21
13663,679,266,41.3,21
13664,677,270,40.7,21
13665,671,273,39.8,21
13666,676,271,40.5,21
13667,669,271,39.8,21
13668,669,273,39.6,21
13669,664,273,39.1,21
13670,663,276,38.7,21
13671,658,282,37.6,21
13672,658,274,38.4,21
13673,654,272,38.2,21
13674,647,270,37.7,21
13675,649,274,37.5,21
13676,647,273,37.4,21
13677,644,274,37.0,21
13678,640,273,36.7,21
13679,637,272,36.5,21
13680,635,272,36.3,21
13681,632,273,35.9,51
13682,632,274,35.8,51
13683,630,270,36.0,51
13684,628,268,36.0,51
13685,631,277,35.4,51
13686,631,272,35.9,51
13687,632,273,35.9,51
13688,632,274,35.8,51
13689,635,274,36.1,51
13690,636,273,36.3,51
13691,639,273,36.6,51
13692,638,275,36.3,51
13693,635,273,36.2,51
13694,644,274,37.0,51
13695,649,273,37.6,51
13696,650,282,36.8,51
13697,652,270,38.2,51
13698,658,273,38.5,51
13699,658,274,38.4,51
13700,661,273,38.8,51
13701,664,274,39.0,51
13702,669,277,39.2,51
13703,673,270,40.3,51
13704,676,273,40.3,51
13705,680,271,40.9,51
13706,683,271,41.2,51
13707,685,272,41.3,51
13708,686,274,41.2,51
13709,689,276,41.3,51
13710,695,273,42.2,51
13711,696,273,42.3,51
13712,697,273,42.4,51
13713,698,274,42.4,51
13714,702,271,43.1,51
13715,705,271,43.4,51
13716,707,273,43.4,51
13717,709,271,43.8,51
13718,710,274,43.6,51
13719,715,270,44.5,51
13720,715,273,44.2,51
13721,717,273,44.4,51
13722,715,275,44.0,51
13723,722,273,44.9,51
13724,723,273,45.0,51
13725,722,275,44.7,51
13726,725,274,45.1,51
13727,728,274,45.4,51
13728,732,272,46.0,51
13729,732,276,45.6,51
13730,733,273,46.0,51
13731,737,272,46.5,51
13732,736,272,46.4,51
13733,736,273,46.3,51
13734,732,278,45.4,51
13735,736,272,46.4,51
13736,734,271,46.3,51
13737,740,273,46.7,51
13738,744,266,47.8,51
13739,744,272,47.2,51
13740,744,273,47.1,51
13741,746,273,47.3,51
13742,748,274,47.4,51
13743,748,272,47.6,51
13744,751,272,47.9,51
13745,751,273,47.8,51
13746,750,273,47.7,51
13747,751,273,47.8,51
13748,754,276,47.8,51
13749,752,273,47.9,51
13750,744,272,47.2,51
13751,754,277,47.7,51
13752,757,274,48.3,51
13753,758,273,48.5,51
13754,757,272,48.5,51
13755,757,274,48.3,51
13756,757,273,48.4,51
13757,760,275,48.5,51
13758,761,273,48.8,51
13759,761,274,48.7,51
13760,760,273,48.7,51
13761,759,273,48.6,51
13762,761,275,48.6,51
13763,761,275,48.6,51
13764,764,276,48.8,51
13765,761,273,48.8,51
13766,764,273,49.1,51
13767,763,276,48.7,51
13768,765,275,49.0,51
13769,763,273,49.0,51
13770,765,274,49.1,51
13771,767,274,49.3,51
13772,764,270,49.4,51
13773,764,273,49.1,51
13774,765,272,49.3,51
13775,763,274,48.9,51
13776,764,271,49.3,51
13777,766,276,49.0,51
13778,766,275,49.1,51
13779,761,275,48.6,51
13780,766,275,49.1,51
13781,767,275,49.2,51
13782,770,266,50.4,51
13783,767,272,49.5,51
13784,761,265,49.6,51
13785,770,274,49.6,51
13786,761,273,48.8,51
13787,767,276,49.1,51
13788,770,273,49.7,51
13789,766,272,49.4,51
13790,771,273,49.8,51
13791,770,272,49.8,51
13792,770,273,49.7,51
13793,775,273,50.2,21
13794,770,273,49.7,21
13795,764,271,49.3,21
13796,766,274,49.2,21
13797,761,270,49.1,21
13798,761,272,48.9,21
13799,757,272,48.5,21
13800,753,273,48.0,21
13801,750,271,47.9,21
13802,749,270,47.9,21
13803,744,273,47.1,21
13804,738,271,46.7,21
13805,736,271,46.5,21
13806,731,273,45.8,21
13807,730,275,45.5,21
13808,723,272,45.1,21
13809,719,273,44.6,21
13810,712,273,43.9,21
13811,710,273,43.7,21
13812,706,274,43.2,21
13813,701,272,42.9,21
13814,699,271,42.8,21
13815,694,271,42.3,21
13816,687,273,41.4,21
13817,685,273,41.2,21
13818,684,273,41.1,21
13819,677,271,40.6,21
13820,677,276,40.1,21
13821,673,273,40.0,51
13822,667,273,39.4,51
13823,662,273,38.9,51
13824,664,276,38.8,51
13825,659,273,38.6,51
13826,658,273,38.5,51
13827,668,271,39.7,51
13828,661,272,38.9,51
13829,661,278,38.3,51
13830,664,275,38.9,51
13831,667,270,39.7,51
13832,664,273,39.1,51
13833,670,277,39.3,51
13834,673,273,40.0,51
13835,673,274,39.9,51
13836,679,273,40.6,51
13837,678,273,40.5,51
13838,682,280,40.2,51
13839,681,273,40.8,51
13840,684,272,41.2,51
13841,685,272,41.3,51
13842,684,273,41.1,51
13843,689,273,41.6,51
13844,695,271,42.4,51
13845,697,273,42.4,51
13846,696,271,42.5,51
13847,700,278,42.2,51
13848,701,276,42.5,51
13849,702,275,42.7,51
13850,702,273,42.9,51
13851,699,271,42.8,51
13852,710,273,43.7,51
13853,711,273,43.8,51
13854,712,275,43.7,51
13855,715,275,44.0,51
13856,715,275,44.0,51
13857,718,273,44.5,51
13858,722,273,44.9,51
13859,722,272,45.0,51
13860,722,271,45.1,51
13861,724,273,45.1,51
13862,728,275,45.3,51
13863,728,273,45.5,51
13864,732,274,45.8,51
13865,733,274,45.9,51
13866,732,273,45.9,51
13867,732,274,45.8,51
13868,735,270,46.5,51
13869,736,273,46.3,51
13870,736,273,46.3,51
13871,736,273,46.3,51
13872,738,271,46.7,51
13873,739,271,46.8,51
13874,738,275,46.3,51
13875,739,272,46.7,51
13876,744,272,47.2,51
13877,744,272,47.2,21
13878,740,274,46.6,21
13879,741,272,46.9,21
13880,740,272,46.8,21
13881,741,273,46.8,21
13882,737,277,46.0,21
13883,736,275,46.1,21
13884,736,269,46.7,21
13885,732,275,45.7,21
13886,724,278,44.6,21
13887,723,273,45.0,21
13888,721,271,45.0,21
13889,718,273,44.5,21
13890,714,273,44.1,21
13891,704,276,42.8,21
13892,705,274,43.1,21
13893,712,273,43.9,21
13894,699,273,42.6,21
13895,696,273,42.3,21
13896,690,272,41.8,21
13897,697,272,42.5,21
13898,685,273,41.2,21
13899,681,274,40.7,21
13900,667,274,39.3,21
13901,673,270,40.3,21
13902,671,272,39.9,21
13903,668,274,39.4,21
13904,664,271,39.3,21
13905,660,274,38.6,51
13906,658,274,38.4,51
13907,657,272,38.5,51
13908,657,272,38.5,51
13909,653,271,38.2,51
13910,652,273,37.9,51
13911,656,272,38.4,51
13912,656,275,38.1,51
13913,654,273,38.1,51
13914,658,273,38.5,51
13915,658,273,38.5,51
13916,660,272,38.8,51
13917,658,273,38.5,51
13918,664,271,39.3,51
13919,669,275,39.4,51
13920,670,276,39.4,51
13921,673,274,39.9,51
13922,677,273,40.4,51
13923,679,275,40.4,51
13924,681,273,40.8,51
13925,681,272,40.9,51
13926,688,273,41.5,51
13927,686,273,41.3,51
13928,688,271,41.7,51
13929,693,273,42.0,51
13930,693,274,41.9,51
13931,696,273,42.3,51
13932,698,271,42.7,51
13933,701,272,42.9,21
13934,704,273,43.1,21
13935,698,273,42.5,21
13936,702,272,43.0,21
13937,702,274,42.8,21
13938,702,279,42.3,21
13939,699,273,42.6,21
13940,693,271,42.2,21
13941,698,273,42.5,21
13942,696,273,42.3,21
13943,696,270,42.6,21
13944,692,271,42.1,21
13945,689,275,41.4,21
13946,684,273,41.1,21
13947,687,273,41.4,21
13948,673,273,40.0,21
13949,677,273,40.4,21
13950,676,272,40.4,21
13951,671,273,39.8,21
13952,669,272,39.7,21
13953,654,274,38.0,21
13954,662,270,39.2,21
13955,658,275,38.3,21
13956,655,272,38.3,21
13957,654,270,38.4,21
13958,650,274,37.6,21
13959,650,275,37.5,21
13960,645,275,37.0,21
13961,651,275,37.6,51
13962,641,271,37.0,51
13963,639,272,36.7,51
13964,641,273,36.8,51
13965,637,273,36.4,51
13966,640,275,36.5,51
13967,640,270,37.0,51
13968,644,273,37.1,51
13969,643,273,37.0,51
13970,645,273,37.2,51
13971,647,272,37.5,51
13972,648,273,37.5,51
13973,650,273,37.7,51
13974,654,273,38.1,51
13975,654,273,38.1,51
13976,655,274,38.1,51
13977,661,272,38.9,51
13978,664,275,38.9,51
13979,669,274,39.5,51
13980,669,273,39.6,51
13981,673,274,39.9,51
13982,673,271,40.2,51
13983,681,272,40.9,51
13984,681,270,41.1,51
13985,682,273,40.9,51
13986,684,272,41.2,51
13987,688,273,41.5,51
13988,689,278,41.1,51
13989,702,272,43.0,21
13990,693,269,42.4,21
13991,696,273,42.3,21
13992,695,271,42.4,21
13993,696,273,42.3,21
13994,688,275,41.3,21
13995,693,272,42.1,21
13996,696,274,42.2,21
13997,688,273,41.5,21
13998,688,273,41.5,21
13999,696,275,42.1,21
14000,684,273,41.1,21
14001,683,273,41.0,21
14002,680,274,40.6,21
14003,675,277,39.8,21
14004,673,272,40.1,21
14005,670,278,39.2,21
14006,659,276,38.3,21
14007,661,273,38.8,21
14008,660,273,38.7,21
14009,658,273,38.5,21
14010,655,273,38.2,21
14011,654,269,38.5,21
14012,649,274,37.5,21
14013,646,274,37.2,21
14014,645,275,37.0,21
14015,637,270,36.7,21
14016,638,272,36.6,21
14017,635,276,35.9,51
14018,633,274,35.9,51
14019,632,279,35.3,51
14020,631,273,35.8,51
14021,633,274,35.9,51
14022,632,272,36.0,51
14023,633,272,36.1,51
14024,632,273,35.9,51
14025,634,275,35.9,51
14026,637,272,36.5,51
14027,641,274,36.7,51
14028,641,272,36.9,51
14029,643,270,37.3,51
14030,647,272,37.5,51
14031,648,279,36.9,51
14032,652,270,38.2,51
14033,658,273,38.5,51
14034,658,273,38.5,51
14035,658,270,38.8,51
14036,662,273,38.9,51
14037,667,273,39.4,51
14038,667,273,39.4,51
14039,670,275,39.5,51
14040,673,273,40.0,51
14041,676,274,40.2,51
14042,680,274,40.6,51
14043,684,271,41.3,51
14044,683,273,41.0,51
14045,685,274,41.1,51
14046,688,274,41.4,51
14047,693,273,42.0,51
14048,690,273,41.7,51
14049,695,271,42.4,51
14050,694,273,42.1,51
14051,698,273,42.5,51
14052,700,273,42.7,51
14053,704,271,43.3,51
14054,710,274,43.6,51
14055,707,275,43.2,51
14056,707,273,43.4,51
14057,711,273,43.8,51
14058,711,276,43.5,51
14059,712,271,44.1,51
14060,714,273,44.1,51
14061,719,272,44.7,51
14062,721,275,44.6,51
14063,719,274,44.5,51
14064,724,273,45.1,51
14065,724,272,45.2,51
14066,725,273,45.2,51
14067,725,271,45.4,51
14068,728,273,45.5,51
14069,728,272,45.6,51
14070,734,272,46.2,51
14071,734,273,46.1,51
14072,736,273,46.3,51
14073,733,271,46.2,51
14074,728,275,45.3,51
14075,736,270,46.6,51
14076,736,272,46.4,51
14077,738,275,46.3,51
14078,736,273,46.3,51
14079,738,273,46.5,51
14080,739,273,46.6,51
14081,736,272,46.4,51
14082,744,271,47.3,51
14083,744,273,47.1,51
14084,743,277,46.6,51
14085,745,275,47.0,51
14086,747,271,47.6,51
14087,747,273,47.4,51
14088,748,274,47.4,51
14089,748,273,47.5,51
14090,748,272,47.6,51
14091,748,273,47.5,51
14092,758,274,48.4,51
14093,749,276,47.3,51
14094,749,273,47.6,51
14095,751,273,47.8,51
14096,753,272,48.1,51
14097,741,273,46.8,51
14098,751,273,47.8,51
14099,751,273,47.8,51
14100,753,271,48.2,51
14101,753,271,48.2,51
14102,755,270,48.5,51
14103,757,275,48.2,51
14104,753,274,47.9,51
14105,757,275,48.2,51
14106,758,274,48.4,51
14107,757,273,48.4,51
14108,759,273,48.6,51
14109,758,273,48.5,51
14110,761,270,49.1,51
14111,761,273,48.8,51
14112,744,272,47.2,51
14113,757,271,48.6,51
14114,761,274,48.7,51
14115,761,271,49.0,51
14116,761,273,48.8,51
14117,754,272,48.2,51
14118,761,273,48.8,51
14119,761,273,48.8,51
14120,762,274,48.8,51
14121,762,275,48.7,51
14122,762,274,48.8,51
14123,764,275,48.9,51
14124,765,273,49.2,51
14125,765,272,49.3,51
14126,764,272,49.2,51
14127,765,274,49.1,51
14128,766,273,49.3,51
14129,766,273,49.3,21
14130,768,270,49.8,21
14131,766,273,49.3,21
14132,761,273,48.8,21
14133,761,273,48.8,21
14134,761,275,48.6,21
14135,761,271,49.0,21
14136,753,273,48.0,21
14137,751,272,47.9,21
14138,746,271,47.5,21
14139,741,273,46.8,21
14140,740,273,46.7,21
14141,735,272,46.3,21
14142,731,270,46.1,21
14143,724,273,45.1,21
14144,722,273,44.9,21
14145,717,272,44.5,21
14146,711,277,43.4,21
14147,708,271,43.7,21
14148,704,274,43.0,21
14149,698,271,42.7,21
14150,698,273,42.5,21
14151,691,271,42.0,21
14152,686,277,40.9,21
14153,685,275,41.0,21
14154,682,274,40.8,21
14155,675,272,40.3,21
14156,673,270,40.3,21
14157,670,273,39.7,21
14158,666,270,39.6,21
14159,661,274,38.7,21
14160,658,273,38.5,21
14161,658,273,38.5,21
14162,653,273,38.0,21
14163,651,274,37.7,21
14164,645,276,36.9,21
14165,644,271,37.3,21
14166,641,272,36.9,21
14167,641,272,36.9,21
14168,635,273,36.2,21
14169,633,274,35.9,21
14170,631,272,35.9,21
14171,631,273,35.8,21
14172,627,273,35.4,21
14173,627,272,35.5,21
14174,624,273,35.1,21
14175,619,273,34.6,21
14176,615,272,34.3,21
14177,617,272,34.5,21
14178,612,274,33.8,21
14179,614,273,34.1,21
14180,609,273,33.6,21
14181,609,275,33.4,21
14182,607,273,33.4,21
14183,607,276,33.1,21
14184,606,275,33.1,21
14185,605,273,33.2,21
14186,601,274,32.7,21
14187,603,275,32.8,21
14188,601,274,32.7,21
14189,599,275,32.4,21
14190,599,271,32.8,21
14191,597,274,32.3,21
14192,595,270,32.5,21
14193,595,274,32.1,21
14194,593,271,32.2,21
14195,593,263,33.0,21
14196,593,271,32.2,21
14197,593,272,32.1,21
14198,591,274,31.7,21
14199,589,276,31.3,21
14200,588,275,31.3,21
14201,589,275,31.4,21
14202,591,274,31.7,21
14203,584,273,31.1,21
14204,584,273,31.1,21
14205,581,271,31.0,21
14206,582,272,31.0,21
14207,582,273,30.9,21
14208,581,273,30.8,21
14209,583,273,31.0,21
14210,580,272,30.8,21
14211,580,272,30.8,21
14212,579,274,30.5,21
14213,576,282,29.4,21
14214,580,273,30.7,21
14215,578,273,30.5,21
14216,579,273,30.6,21
14217,576,276,30.0,21
14218,579,273,30.6,21
14219,577,274,30.3,21
14220,575,273,30.2,21
14221,576,274,30.2,21
14222,576,275,30.1,21
14223,569,271,29.8,21
14224,569,275,29.4,21
14225,572,273,29.9,21
14226,570,273,29.7,21
14227,572,271,30.1,21
14228,568,273,29.5,21
14229,568,275,29.3,21
14230,570,273,29.7,21
14231,570,271,29.9,21
14232,569,277,29.2,21
14233,569,271,29.8,21
14234,568,273,29.5,21
14235,563,275,28.8,21
14236,568,275,29.3,21
14237,565,273,29.2,21
14238,567,274,29.3,21
14239,563,273,29.0,21
14240,563,274,28.9,21
14241,572,272,30.0,51
14242,565,273,29.2,51
14243,565,277,28.8,51
14244,568,274,29.4,51
14245,569,274,29.5,51
14246,573,273,30.0,51
14247,576,273,30.3,51
14248,579,276,30.3,51
14249,582,275,30.7,51
14250,589,272,31.7,51
14251,589,273,31.6,51
14252,593,272,32.1,51
14253,596,273,32.3,51
14254,602,272,33.0,51
14255,601,275,32.6,51
14256,609,273,33.6,51
14257,614,276,33.8,51
14258,618,274,34.4,51
14259,621,273,34.8,51
14260,627,273,35.4,51
14261,632,274,35.8,51
14262,633,273,36.0,51
14263,638,273,36.5,51
14264,644,272,37.2,51
14265,646,272,37.4,51
14266,649,275,37.4,51
14267,657,274,38.3,51
14268,657,272,38.5,51
14269,658,275,38.3,21
14270,666,274,39.2,21
14271,669,276,39.3,21
14272,667,269,39.8,21
14273,666,276,39.0,21
14274,669,275,39.4,21
14275,668,273,39.5,21
14276,667,272,39.5,21
14277,669,273,39.6,21
14278,666,274,39.2,21
14279,662,276,38.6,21
14280,660,272,38.8,21
14281,660,272,38.8,21
14282,658,272,38.6,21
14283,658,274,38.4,21
14284,656,273,38.3,21
14285,653,275,37.8,21
14286,651,273,37.8,21
14287,648,272,37.6,21
14288,644,275,36.9,21
14289,644,274,37.0,21
14290,640,273,36.7,21
14291,637,275,36.2,21
14292,635,273,36.2,21
14293,632,272,36.0,21
14294,632,271,36.1,21
14295,631,276,35.5,21
14296,627,274,35.3,21
14297,632,276,35.6,51
14298,621,274,34.7,51
14299,621,273,34.8,51
14300,621,276,34.5,51
14301,621,274,34.7,51
14302,622,274,34.8,51
14303,627,275,35.2,51
14304,630,275,35.5,51
14305,627,273,35.4,51
14306,632,269,36.3,51
14307,632,273,35.9,51
14308,633,274,35.9,51
14309,636,272,36.4,51
14310,643,275,36.8,51
14311,643,277,36.6,51
14312,648,273,37.5,51
14313,650,272,37.8,51
14314,651,271,38.0,51
14315,657,273,38.4,51
14316,658,275,38.3,51
14317,658,271,38.7,51
14318,663,272,39.1,51
14319,669,273,39.6,51
14320,669,273,39.6,51
14321,673,271,40.2,51
14322,677,285,39.2,51
14323,681,275,40.6,51
14324,683,275,40.8,51
14325,684,273,41.1,21
14326,685,272,41.3,21
14327,689,275,41.4,21
14328,687,279,40.8,21
14329,689,272,41.7,21
14330,688,273,41.5,21
14331,685,273,41.2,21
14332,685,272,41.3,21
14333,685,274,41.1,21
14334,683,273,41.0,21
14335,680,271,40.9,21
14336,679,277,40.2,21
14337,677,272,40.5,21
14338,673,275,39.8,21
14339,669,273,39.6,21
14340,664,273,39.1,21
14341,662,272,39.0,21
14342,667,274,39.3,21
14343,658,273,38.5,21
14344,657,274,38.3,21
14345,655,272,38.3,21
14346,647,275,37.2,21
14347,647,275,37.2,21
14348,645,272,37.3,21
14349,638,274,36.4,21
14350,641,276,36.5,21
14351,639,274,36.5,21
14352,633,271,36.2,21
14353,633,272,36.1,21
14354,632,270,36.2,21
14355,628,274,35.4,21
14356,627,275,35.2,21
14357,623,274,34.9,21
14358,620,276,34.4,21
14359,620,273,34.7,21
14360,618,275,34.3,21
14361,614,272,34.2,21
14362,610,272,33.8,21
14363,608,273,33.5,21
14364,606,271,33.5,21
14365,605,271,33.4,21
14366,598,273,32.5,21
14367,604,273,33.1,21
14368,601,270,33.1,21
14369,599,273,32.6,21
14370,597,273,32.4,21
14371,595,273,32.2,21
14372,593,275,31.8,21
14373,593,274,31.9,21
14374,590,274,31.6,21
14375,590,274,31.6,21
14376,590,273,31.7,21
14377,585,272,31.3,21
14378,584,269,31.5,21
14379,584,271,31.3,21
14380,582,273,30.9,21
14381,582,274,30.8,21
14382,580,274,30.6,21
14383,582,273,30.9,21
14384,580,275,30.5,21
14385,579,257,32.2,21
14386,578,272,30.6,21
14387,576,273,30.3,21
14388,576,274,30.2,21
14389,578,275,30.3,21
14390,573,273,30.0,21
14391,575,273,30.2,21
14392,579,278,30.1,21
14393,568,274,29.4,21
14394,572,273,29.9,21
14395,571,273,29.8,21
14396,568,273,29.5,21
14397,571,275,29.6,21
14398,569,271,29.8,21
14399,565,272,29.3,21
14400,565,273,29.2,21
14401,568,273,29.5,21
14402,563,270,29.3,21
14403,565,273,29.2,21
14404,565,275,29.0,21
14405,563,270,29.3,21
14406,560,275,28.5,21
14407,559,274,28.5,21
14408,560,274,28.6,21
14409,559,273,28.6,51
14410,560,274,28.6,51
14411,560,276,28.4,51
14412,562,273,28.9,51
14413,567,278,28.9,51
14414,570,273,29.7,51
14415,569,271,29.8,51
14416,580,272,30.8,51
14417,578,273,30.5,51
14418,582,272,31.0,51
14419,583,269,31.4,51
14420,589,273,31.6,51
14421,593,274,31.9,51
14422,598,273,32.5,51
14423,604,271,33.3,51
14424,605,273,33.2,51
14425,609,274,33.5,51
14426,617,273,34.4,51
14427,615,273,34.2,51
14428,621,273,34.8,51
14429,627,274,35.3,51
14430,632,273,35.9,51
14431,633,273,36.0,51
14432,638,274,36.4,51
14433,639,274,36.5,51
14434,648,273,37.5,51
14435,649,274,37.5,51
14436,654,272,38.2,51
14437,658,273,38.5,21
14438,666,272,39.4,21
14439,660,273,38.7,21
14440,662,270,39.2,21
14441,663,273,39.0,21
14442,662,273,38.9,21
14443,660,272,38.8,21
14444,661,271,39.0,21
14445,656,276,38.0,21
14446,657,275,38.2,21
14447,657,270,38.7,21
14448,658,284,37.4,21
14449,658,272,38.6,21
14450,649,271,37.8,21
14451,652,271,38.1,21
14452,646,270,37.6,21
14453,645,269,37.6,21
14454,643,275,36.8,21
14455,641,273,36.8,21
14456,638,273,36.5,21
